"","CellName","FACS_population","PassQC","TotalReads","UniqueMap","MulitMap","UnMap","UnMap_per","total_features_by_counts","pct_counts_MT","pct_counts_Ribosome","pct_counts_Hbb","cell_cycle","is_in_Fig_1B","Fig_1B_cluster","Fig_1B_UMAP1","Fig_1B_UMAP2","is_in_Fig_2C","Fig_2C_cluster","Fig_2C_UMAP1","Fig_2C_UMAP2"
"720","Cell_0720","E10.5_Fcs-Mes","Pass",1503482,1164077,219301,120104,7.98838961823288,6638,2.66504176772405,6.19285220043719,0.0288507351550398,"G1","no",NA,NA,NA,"no",NA,NA,NA
"721","Cell_0721","E10.5_Fcs-Mes","Pass",1500700,1217560,175668,107472,7.16145798627307,6935,1.76820081303124,6.04531369929215,0,"G1","no",NA,NA,NA,"yes","C09",-14.0895340532444,2.70835132071915
"722","Cell_0722","E10.5_Fcs-Mes","Pass",1526648,1235919,177658,113071,7.40648793959053,5856,2.44902973370777,5.9420343100673,0,"G1","no",NA,NA,NA,"yes","C09",-13.8433241634395,2.55060450357216
"723","Cell_0723","E10.5_Fcs-Mes","Pass",1463523,1203987,150866,108670,7.42523349479304,5932,2.52288010098803,4.95448255771612,0,"G1","no",NA,NA,NA,"yes","C09",-14.6675098623162,0.941112416591298
"724","Cell_0724","E10.5_Fcs-Mes","Pass",1650489,1321396,211977,117116,7.0958364460472,7337,2.65831693674731,5.47580604745314,0.0240773788123424,"G2M","no",NA,NA,NA,"yes","C09",-13.8050339287316,2.5794310400122
"725","Cell_0725","E10.5_Fcs-HE_Runx1","Pass",1010148,822867,105731,81550,8.07307444057702,7381,2.69274537157807,4.81253804247147,0.000567092742347083,"G2M","no",NA,NA,NA,"yes","C10",-14.9620422802034,1.61174542071089
"726","Cell_0726","E10.5_Fcs-HE_Runx1","Pass",914672,742296,105558,66818,7.3051323315899,6778,2.42003882959113,3.95978285940528,0,"G1","no",NA,NA,NA,"yes","C10",-15.4650387252651,0.513082790989405
"727","Cell_0727","E10.5_Fcs-HE_Runx1","Pass",954303,732346,132137,89820,9.41210496037422,4695,4.94168125192058,5.95727299968889,0,"G1","no",NA,NA,NA,"yes","C05",5.25985378123364,-0.972623308651946
"728","Cell_0728","E10.5_Fcs-HE_Runx1","Pass",839665,673183,95743,70739,8.42466936218611,5759,3.67303512088681,3.77984692390336,0,"G1","no",NA,NA,NA,"yes","C05",5.30808430514173,-0.490583425867131
"729","Cell_0729","E10.5_Fcs-HE_Runx1","Pass",1074659,894241,105733,74685,6.94964635293614,6158,2.86130372184619,6.13285451867543,0.000165488937064557,"G1","no",NA,NA,NA,"yes","C05",6.4762469995792,-0.785718300154576
"730","Cell_0730","E10.5_Fcs-HE_Runx1","Pass",1466832,1215678,140519,110635,7.54244521526664,7990,3.05953218456079,3.22184645550272,0,"G2M","no",NA,NA,NA,"yes","C03",5.19177688544292,1.86687048223486
"731","Cell_0731","E10.5_Fcs-HE_Runx1","Fail",1116376,835002,207762,73612,6.59383576859409,4375,0.430832921187358,3.61430683335782,60.7035095970493,NA,"no",NA,NA,NA,"no",NA,NA,NA
"732","Cell_0732","E10.5_Fcs-HE_Runx1","Pass",1008400,820727,112594,75079,7.44535898452995,6363,2.16973049624438,4.14004741611705,0,"G1","no",NA,NA,NA,"yes","C04",5.75844817399912,-0.979967625384072
"733","Cell_0733","E10.5_Fcs-HE_Runx1","Pass",1487020,1234202,161051,91767,6.17120146332934,7631,1.30586135408698,5.64106828083946,0,"G1","no",NA,NA,NA,"yes","C10",-15.3135084014978,1.37253953085267
"734","Cell_0734","E10.5_Fcs-HE_Runx1","Pass",1038141,845776,104554,87811,8.45848492642136,7010,2.29988399071926,5.12054089327146,0.000543793503480278,"G1","no",NA,NA,NA,"yes","C10",-15.4220412493063,2.3841736754489
"735","Cell_0735","E10.5_Fcs-HE_Runx1","Fail",1551030,1199763,258972,92295,5.95056188468308,6759,0.730901635852211,5.45942165875393,36.0032960193189,NA,"no",NA,NA,NA,"no",NA,NA,NA
"736","Cell_0736","E10.5_Fcs-HE_Runx1","Pass",864151,723232,70570,70349,8.14082261086315,5946,1.57741971656043,3.27236421036288,0,"G1","no",NA,NA,NA,"yes","C05",6.02863714745547,-1.94681656358911
"737","Cell_0737","E10.5_Fcs-HE_Runx1","Pass",1457802,1175810,170411,111581,7.65405727252398,5737,2.31685050300303,6.35678051768628,0.000131452510808683,"G1","no",NA,NA,NA,"yes","C05",4.67003715859554,-2.81157444912571
"738","Cell_0738","E10.5_Fcs-HE_Runx1","Pass",771609,610220,92875,68514,8.87936765900864,7150,2.03650349585462,5.42170631109626,0.00672725838703541,"S","no",NA,NA,NA,"yes","C10",-14.0749594509887,1.35952509781259
"739","Cell_0739","E10.5_Fcs-HE_Runx1","Pass",1409050,1156208,136793,116049,8.23597459281076,8296,3.03989126135712,5.24502403725635,0,"G2M","no",NA,NA,NA,"yes","C04",6.78819333541845,-0.3122948748089
"740","Cell_0740","E10.5_Fcs-HE_Runx1","Pass",1243711,1000865,146649,96197,7.73467469532713,6475,3.11598432886923,6.14903851550836,0,"G1","no",NA,NA,NA,"yes","C05",6.05623356445226,-1.74427935838353
"741","Cell_0741","E10.5_Fcs-HE_Runx1","Pass",979819,796596,102248,80975,8.26428146422962,6641,2.53591969393134,4.71512235160941,0.000389004401584804,"G1","no",NA,NA,NA,"yes","C10",-15.1602342657123,0.767404866900789
"742","Cell_0742","E10.5_Fcs-HE_Runx1","Pass",1234538,1025030,102737,106771,8.6486604705566,6515,2.56443740196039,4.18132450014731,0.000159252151894702,"G1","no",NA,NA,NA,"yes","C05",5.98584869952216,-1.17495894056753
"743","Cell_0743","E10.5_Fcs-HE_Runx1","Pass",1316725,1102963,130143,83619,6.35052877404166,6364,0.490616208259636,4.77024251848862,0.0162628648757731,"G2M","no",NA,NA,NA,"yes","C04",7.2258013054463,-1.35911173301198
"744","Cell_0744","E10.5_Fcs-HE_Runx1","Fail",1278613,929230,242676,106707,8.34552753647898,4299,0.375838287186628,3.18022505072865,66.3669957334381,NA,"no",NA,NA,NA,"no",NA,NA,NA
"745","Cell_0745","E10.5_Fcs-HE_Runx1","Pass",1095947,894923,109504,91520,8.35076878717675,6319,2.98701140143264,5.76141233350019,0,"G1","no",NA,NA,NA,"yes","C10",-14.9510086679235,0.793743068019625
"746","Cell_0746","E10.5_Fcs-HE_Runx1","Pass",1092152,895585,102232,94335,8.6375339696306,6271,2.4180683774391,4.78256493024573,0,"G1","no",NA,NA,NA,"yes","C09",-13.9120707464226,2.33468733763673
"747","Cell_0747","E10.5_Fcs-HE_Runx1","Pass",1207091,993851,128222,85018,7.04321380906659,4195,0.487611339244976,6.38549994379311,1.85271148670542,"G1","no",NA,NA,NA,"no",NA,NA,NA
"748","Cell_0748","E10.5_Fcs-HE_Runx1","Pass",1223256,995279,128898,99079,8.09961283656079,7024,2.5340001124487,6.19607928882447,0.000156178743448302,"G1","no",NA,NA,NA,"yes","C10",-15.463188977579,0.500614498739761
"749","Cell_0749","E10.5_Fcs-HE_Runx1","Pass",1228357,1019960,125849,82548,6.7201961644701,7471,1.83231259533247,4.4632958734062,0.000128610415900363,"S","no",NA,NA,NA,"yes","C10",-14.9844485029023,1.74542785956178
"750","Cell_0750","E10.5_Fcs-HE_Runx1","Pass",827463,675664,85116,66683,8.05872890993313,6665,2.274587892174,5.63199815798675,0.0012791758696264,"G1","no",NA,NA,NA,"yes","C10",-15.037568206516,2.07077416458348
"751","Cell_0751","E10.5_Fcs-HE_Runx1","Pass",1497560,1200917,178587,118056,7.88322337669275,7807,1.8583548201306,6.77326224261409,0.000607543749225382,"G1","no",NA,NA,NA,"yes","C02",4.65234514398682,2.94502896211683
"752","Cell_0752","E10.5_Fcs-HE_Runx1","Pass",1063914,865722,100214,97978,9.20920299949056,6350,3.54754752502353,5.5141778142802,0.0420027826843528,"G1","no",NA,NA,NA,"yes","C04",6.11900730555772,-1.55337010083387
"753","Cell_0753","E10.5_Fcs-HE_Runx1","Pass",885005,715614,95055,74336,8.3995005677934,6160,2.36179138759261,4.93934290648395,0,"G1","no",NA,NA,NA,"yes","C05",5.8910436248169,-1.64165134112074
"754","Cell_0754","E10.5_Fcs-HE_Runx1","Pass",1206541,964089,132571,109881,9.10710866849946,6258,2.78006116900016,5.06141860163273,0.000166400979768969,"G1","no",NA,NA,NA,"yes","C10",-14.9090568236504,0.556204294600707
"755","Cell_0755","E10.5_Fcs-HE_Runx1","Fail",1318307,1002042,226018,90247,6.84567403495544,4595,0.270974335395895,4.28779044954881,61.7765719299723,NA,"no",NA,NA,NA,"no",NA,NA,NA
"756","Cell_0756","E10.5_Fcs-HE_Runx1","Pass",737509,603196,73768,60545,8.2093913430209,5432,2.40478843789851,4.03800420481831,0.000459542984501913,"G2M","no",NA,NA,NA,"yes","C05",4.92507148706324,-0.459420502265562
"757","Cell_0757","E10.5_Fcs-HE_Runx1","Pass",1277956,1057300,127878,92778,7.25987436187161,6260,1.69035426166257,5.74086285513855,0.00014030164854437,"G1","no",NA,NA,NA,"yes","C05",5.26748862130797,-0.873535456533841
"758","Cell_0758","E10.5_Fcs-HE_Runx1","Fail",1124249,847238,185215,91796,8.16509509903945,2755,1.36148693635246,7.4224495926223,34.3621775120077,NA,"no",NA,NA,NA,"no",NA,NA,NA
"759","Cell_0759","E10.5_Fcs-HE_Runx1","Fail",1484787,973309,392191,119287,8.03394695670153,1442,0.14013877615268,4.85340638248136,77.2292696220717,NA,"no",NA,NA,NA,"no",NA,NA,NA
"760","Cell_0760","E10.5_Fcs-HE_Runx1","Fail",1500184,1124990,261880,113314,7.5533401236115,5068,0.450404853326048,3.13347334572282,60.1014811371469,NA,"no",NA,NA,NA,"no",NA,NA,NA
"761","Cell_0761","E10.5_Fcs-HE_Runx1","Pass",1090525,874095,114926,101504,9.30781045826551,7105,2.49210425172815,5.0724032225422,0.000185673092812409,"G1","no",NA,NA,NA,"yes","C10",-15.3223992742009,2.03529523035081
"762","Cell_0762","E10.5_Fcs-HE_Runx1","Pass",1033745,840784,116353,76608,7.41072508210439,6726,2.64738141180681,5.93600995093636,0,"G1","no",NA,NA,NA,"yes","C10",-15.3218228525199,1.1660865863958
"763","Cell_0763","E10.5_Fcs-HE_Runx1","Fail",1846927,1433602,290855,122470,6.63101465298845,5553,0.62337057396198,4.18059922476751,57.5892535317599,NA,"no",NA,NA,NA,"no",NA,NA,NA
"764","Cell_0764","E10.5_Fcs-HE_Runx1","Pass",1186218,968379,118000,99839,8.41658110060714,5751,3.12198882250915,5.28222832118341,0,"G1","no",NA,NA,NA,"yes","C05",5.46571115945038,-0.532336318354933
"765","Cell_0765","E10.5_Fcs-HE_Runx1","Pass",1251113,1018007,148845,84261,6.73488325994534,7555,2.22348099759901,6.61501481689775,0,"G1","no",NA,NA,NA,"yes","C10",-15.2067958209287,2.19899261970569
"766","Cell_0766","E10.5_Fcs-HE_Runx1","Pass",1499914,1207056,163963,128895,8.5934926935811,7457,2.91353908149231,7.29431528088633,0.000126879723097692,"G1","no",NA,NA,NA,"yes","C10",-14.8562882044884,0.634925438473487
"767","Cell_0767","E10.5_Fcs-HE_Runx1","Pass",1213001,969462,151476,92063,7.58968871418902,7504,2.66026667656994,6.80927379609471,0,"G1","no",NA,NA,NA,"yes","C10",-15.3804846471641,0.963298345095882
"768","Cell_0768","E10.5_Fcs-HE_Runx1","Pass",1260559,1018393,150791,91375,7.24876820521689,8346,2.14531436866341,5.66113577805996,0,"G2M","no",NA,NA,NA,"yes","C10",-15.1036082606864,1.14863675358597
"769","Cell_0769","E10.5_Fcs-HE_Runx1","Pass",1209399,973332,137417,98650,8.15694406891357,8222,1.8221878528993,7.50923675553592,0.00490990327490548,"G1","no",NA,NA,NA,"yes","C10",-15.2628598589342,1.97519554293002
"770","Cell_0770","E10.5_Fcs-HE_Runx1","Pass",1187769,964754,131349,91666,7.71749388980517,7188,2.30806560879648,4.99377915005602,0.000325698949946585,"G1","no",NA,NA,NA,"yes","C09",-14.6510248962851,2.64462193592447
"771","Cell_0771","E10.5_Fcs-HE_Runx1","Pass",1400459,1144953,158788,96718,6.90616433612123,7858,1.36369397589738,6.66107083086522,0.00142267011901282,"G1","no",NA,NA,NA,"yes","C10",-15.1989137482581,1.86039063476275
"772","Cell_0772","E10.5_Fcs-HE_Runx1","Pass",1436685,1193382,142066,101237,7.04656901130032,7021,1.49856876241456,5.74235323063629,0,"G1","no",NA,NA,NA,"yes","C10",-14.8846087518116,1.20379293153058
"773","Cell_0773","E10.5_Fcs-HE_Runx1","Pass",990910,778734,125330,86846,8.7642671887457,7553,2.27829454949863,6.01645648704752,0.000549648865982781,"G2M","no",NA,NA,NA,"yes","C10",-15.0859264523065,1.80873270372015
"774","Cell_0774","E10.5_Fcs-HE_Runx1","Pass",652690,532268,65210,55212,8.45914599580199,6156,3.19483215535211,4.95402620690045,0,"G1","no",NA,NA,NA,"yes","C06_WT",4.72911606359445,-2.36757153576535
"775","Cell_0775","E10.5_Fcs-HE_Runx1","Pass",1015184,828658,105643,80883,7.96732415010481,6324,2.72377346364227,6.2095258720057,0.000174645643988348,"G1","no",NA,NA,NA,"yes","C10",-14.7316952998296,0.660584020925457
"776","Cell_0776","E10.5_Fcs-HE_Runx1","Fail",975040,703602,208671,62767,6.43737692812603,3475,0.292139750643029,4.33751074398257,64.7578056844118,NA,"no",NA,NA,NA,"no",NA,NA,NA
"777","Cell_0777","E10.5_Fcs-HE_Runx1","Pass",928939,755209,104796,68934,7.42072407337834,6358,2.69878498923408,7.13184404798524,0.000961242694555521,"G1","no",NA,NA,NA,"yes","C10",-15.0190477099113,0.642328899338067
"778","Cell_0778","E10.5_Fcs-HE_Runx1","Fail",1436886,1039430,299309,98147,6.8305349206548,3421,0.161737658700676,7.05565864668538,50.9695456674143,NA,"no",NA,NA,NA,"no",NA,NA,NA
"779","Cell_0779","E10.5_Fcs-HE_Runx1","Pass",695015,579820,57598,57597,8.28715926994381,5442,2.75362429674495,3.3282094814203,0,"G1","no",NA,NA,NA,"yes","C05",5.69976760917733,-0.228098717690136
"780","Cell_0780","E10.5_Fcs-HE_Runx1","Pass",695397,568116,61634,65647,9.44021904034674,7809,2.46786540112535,6.76883130868659,0.000299135200136406,"G1","no",NA,NA,NA,"yes","C04",6.32567822450572,-0.509544900276601
"781","Cell_0781","E10.5_Fcs-HE_Runx1","Fail",1459570,1052096,298544,108930,7.46315695718602,4211,0.148827912441927,4.49518829495026,64.4125687502574,NA,"no",NA,NA,NA,"no",NA,NA,NA
"782","Cell_0782","E10.5_Fcs-HE_Runx1","Fail",1384553,1039833,243493,101227,7.3111682976383,4958,0.24934190887134,4.06892995739369,61.140872208201,NA,"no",NA,NA,NA,"no",NA,NA,NA
"783","Cell_0783","E10.5_Fcs-HE_Runx1","Pass",1103079,901779,117851,83449,7.56509733210405,7590,1.33222758443825,7.65714457000689,0,"S","no",NA,NA,NA,"yes","C10",-14.0025414300796,1.34467982724113
"784","Cell_0784","E10.5_Fcs-HE_Runx1","Pass",936576,750728,104318,81530,8.70511309279759,6297,2.0543063234562,8.75607771580963,0.00065793946518294,"G1","no",NA,NA,NA,"yes","C10",-15.5443320344344,0.640926847742512
"785","Cell_0785","E10.5_Fcs-Endo_Gfi1","Pass",1380508,1058988,193655,127865,9.26217015765211,6732,5.26612651954862,6.0491304813664,0,"G2M","yes","C_1",-0.513186139998993,4.75970369425218,"yes","C02",4.48737125972901,3.41873100381752
"786","Cell_0786","E10.5_Fcs-HE_Gfi1","Fail",1268441,925982,242887,99572,7.84995123935603,4939,2.40973349513798,2.98061617504968,53.1775579702326,NA,"no",NA,NA,NA,"no",NA,NA,NA
"787","Cell_0787","E10.5_Fcs-HE_Gfi1","Fail",1653411,1236954,298163,118294,7.15454294183358,5105,2.92925562629451,3.44480166949244,44.5018092000748,NA,"no",NA,NA,NA,"no",NA,NA,NA
"788","Cell_0788","E10.5_Fcs-HE_Gfi1","Pass",873408,651015,91375,131018,15.0007785593903,5352,9.07996096901058,6.73764456662576,0,"G2M","yes","C_4",0.0895334379820865,-0.505767889712266,"yes","C05",5.42528749073629,-0.364915923249037
"789","Cell_0789","E10.5_Fcs-HE_Gfi1","Pass",1086210,839092,138561,108557,9.99410795334236,6619,5.66239924864703,5.2685548002679,0.000153965773408571,"G2M","yes","C_4",-0.889043168106395,-1.5210389434633,"yes","C06_WT",4.29345127701614,-2.11976383123869
"790","Cell_0790","E10.5_Fcs-HE_Gfi1","Pass",830964,627224,94875,108865,13.1010489022388,6012,6.60008593071369,7.24783538664151,0,"G1","yes","C_3",2.32312576717927,-1.01581097950249,"yes","C05",4.9627455212979,-2.15467820928924
"791","Cell_0791","E10.5_Fcs-HE_Gfi1","Pass",1319556,1041316,145603,132637,10.0516385814622,5925,6.77108464131748,4.92539996404818,0,"G2M","yes","C_1",-0.921110628049661,5.64103217557274,"yes","C02",4.59150264800156,3.37663221875094
"792","Cell_0792","E10.5_Fcs-HE_Gfi1","Pass",912474,690554,119948,101972,11.1753321190522,6167,6.94690133418233,4.70575359910856,0,"G1","yes","C_5",0.153881003415438,-3.002550870957,"yes","C06_WT",3.3814697582141,-3.36705896203692
"793","Cell_0793","E10.5_Fcs-Endo_Runx1","Pass",1396229,1050030,200146,146053,10.4605333365802,6291,6.45611497876827,4.71876647371222,0.000758501857697467,"G1","no",NA,NA,NA,"yes","C01",3.38217060990482,3.83291922477143
"794","Cell_0794","E10.5_Fcs-Endo_Runx1","Pass",1233193,930335,184884,117974,9.56654797748609,5419,9.42942031487556,3.79156619125321,0.000139226900864878,"G1","no",NA,NA,NA,"yes","C01",4.31182676486061,3.74124459803693
"795","Cell_0795","E10.5_Fcs-Endo_Runx1","Pass",1104625,850573,160132,93920,8.5024329523594,7328,3.81854684081117,4.74521215402314,0.000902303128736099,"G2M","no",NA,NA,NA,"yes","C01",4.12982543608666,3.16956079420072
"796","Cell_0796","E10.5_Fcs-Endo_Runx1","Pass",1086255,771233,161865,153157,14.0995438455979,7185,6.6340230892727,6.01019577237163,0,"G1","no",NA,NA,NA,"yes","C01",3.72240658459567,3.68752677001454
"797","Cell_0797","E10.5_Fcs-Endo_Runx1","Pass",1375935,1070396,203478,102061,7.41757423134087,7158,4.48032019790658,4.73038729477111,0,"G1","no",NA,NA,NA,"yes","C01",3.29724814275407,3.74616475872125
"798","Cell_0798","E10.5_Fcs-Mes","Pass",1543255,1172683,252498,118074,7.65097148559376,7162,3.4112158624402,5.47541274209483,0.00529641551568712,"G2M","no",NA,NA,NA,"yes","C09",-13.5803936384171,2.48047605484864
"799","Cell_0799","E10.5_Fcs-Mes","Pass",1105708,861988,152249,91471,8.2726180872346,7057,6.01937776027029,4.72974917996773,0.00818138432052846,"G2M","no",NA,NA,NA,"yes","C10",-14.891077640538,1.22830852899743
"800","Cell_0800","E10.5_Fcs-Mes","Pass",1467431,1166330,197104,103997,7.08701124618466,7124,5.27690899810905,3.86734989848207,0.000224845924330353,"G1","no",NA,NA,NA,"yes","C10",-15.3517248327919,2.28658056193091
"801","Cell_0801","E10.5_Fcs-Mes","Pass",623345,486758,78612,57975,9.30062806311112,6400,6.88828043210658,4.35500385398571,0,"G2M","no",NA,NA,NA,"yes","C09",-14.2022834583572,2.22693591246995
"802","Cell_0802","E10.5_Fcs-Mes","Pass",1249313,976622,181551,91140,7.29520944711213,6613,4.56073958369246,4.42243891831111,0,"S","no",NA,NA,NA,"yes","C09",-13.618796505383,2.17161699177763
"803","Cell_0803","E10.5_Fcs-Mes","Pass",1573653,1193243,247472,132938,8.44773275938215,6244,6.68962103342945,4.94225004747098,0,"G1","no",NA,NA,NA,"no",NA,NA,NA
"804","Cell_0804","E10.5_Fcs-Mes","Pass",1495033,1195464,200638,98931,6.61731212622063,6482,4.46154010193419,4.08067302155972,0,"G1","no",NA,NA,NA,"yes","C10",-15.5487904056786,2.21552830817084
"805","Cell_0805","E10.5_Fcs-Mes","Pass",1637825,1274227,245525,118073,7.20913406499473,7211,3.89480111653873,4.39606695986627,0.000202859507619403,"G2M","no",NA,NA,NA,"yes","C09",-14.2064672890824,2.50869942177816
"806","Cell_0806","E10.5_Fcs-Mes","Pass",1456586,1163422,187506,105658,7.25381130945924,5430,4.74956678020561,4.61072192175586,0,"G1","no",NA,NA,NA,"yes","C10",-14.9795048958426,0.508953885599404
"807","Cell_0807","E10.5_Fcs-Mes","Pass",1497579,1182968,207611,107000,7.14486514567846,5997,3.73673423721794,5.50758067442899,0,"G1","no",NA,NA,NA,"yes","C10",-14.9620640015579,0.842579939672149
"808","Cell_0808","E10.5_Fcs-Mes","Pass",1428490,1135979,176545,115966,8.11808273071565,6030,5.65181156790658,4.36956135455276,0,"G1","no",NA,NA,NA,"yes","C09",-14.0301138319575,2.63711284500078
"809","Cell_0809","E10.5_Fcs-Mes","Pass",1263693,1022819,164759,76115,6.02321924707979,7062,1.07691905231123,6.53102510984076,0.00685142254217673,"G2M","no",NA,NA,NA,"yes","C10",-15.1026932687982,1.78047863646277
"810","Cell_0810","E10.5_Fcs-Mes","Pass",624186,511604,72101,40481,6.48540659354744,5663,1.78182194724171,6.81948794946802,0.000517745735069507,"G1","no",NA,NA,NA,"yes","C10",-15.5012786632648,1.70507032842754
"811","Cell_0811","E10.5_Fcs-Mes","Pass",1272295,1020274,180370,71651,5.63163417289229,5381,2.44244284726707,6.24146137095786,0.000126381188412867,"S","no",NA,NA,NA,"yes","C09",-13.9576734862271,2.72014889361974
"812","Cell_0812","E10.5_Fcs-Mes","Pass",891285,732024,101869,57392,6.43924221769692,6486,1.84260757266122,6.34721276112625,0,"G1","no",NA,NA,NA,"yes","C10",-15.4354950253751,0.551275141122922
"813","Cell_0813","E10.5_Fcs-Mes","Pass",1036936,786419,170486,80031,7.7180269563406,7321,3.72878467779217,5.00237456985574,0,"G2M","no",NA,NA,NA,"yes","C09",-14.0708105134017,2.77306292596781
"814","Cell_0814","E10.5_Fcs-HE_Runx1","Fail",1773847,1332230,341058,100559,5.66897821514482,4596,0.468562602065412,3.80629965654311,61.0281521218763,NA,"no",NA,NA,NA,"no",NA,NA,NA
"815","Cell_0815","E10.5_Fcs-HE_Runx1","Pass",1739755,1417965,204985,116805,6.71387637914534,4659,4.1211015203007,3.91495737576426,0.00326584578478274,"G1","no",NA,NA,NA,"yes","C03",4.81418270242768,1.63783049219438
"816","Cell_0816","E10.5_Fcs-HE_Runx1","Pass",2072797,1686673,274794,111330,5.37100352808307,7057,2.59293900313969,5.59081612456291,0.000155237921519469,"G1","no",NA,NA,NA,"yes","C10",-15.0251806807435,1.09175891537106
"817","Cell_0817","E10.5_Fcs-HE_Runx1","Pass",859178,667869,115992,75317,8.76616952482489,7132,4.32402520170394,4.86990840460302,0,"S","no",NA,NA,NA,"yes","C10",-14.0526655305025,1.39056517759782
"818","Cell_0818","E10.5_Fcs-HE_Runx1","Pass",1768923,1423176,216970,128777,7.27996639763291,4889,6.99393946796794,3.86035736170403,0,"G2M","no",NA,NA,NA,"yes","C05",5.79523302621053,-1.82067857753404
"819","Cell_0819","E10.5_Fcs-HE_Runx1","Pass",1784504,1396501,269850,118153,6.62105548656658,6141,3.69956668443502,4.62727093339191,0,"S","no",NA,NA,NA,"yes","C09",-14.2586669451927,0.974019431679711
